id,recording,site,year,month,day,hour,minute,species,songtype,x1,x2,y1,y2,frequency,validated,url,score,site_id
775368160,BIO_03_DIVES_20240319_135700.WAV,Bio_3,2024,3,19,14,1,Amazona albifrons,Simple Call,9.696,11.029333333333334,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031027,0.2135831330260831,56007
775368161,BIO_03_DIVES_20240319_133600.WAV,Bio_3,2024,3,19,13,36,Amazona albifrons,Simple Call,1.4986666666666666,2.832,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031033,0.14824640901511293,56007
775368162,BIO_03_DIVES_20240319_133600.WAV,Bio_3,2024,3,19,13,37,Amazona albifrons,Simple Call,45.754666666666665,47.088,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031034,0.2155283587736734,56007
775368163,BIO_03_DIVES_20240319_133600.WAV,Bio_3,2024,3,19,13,38,Amazona albifrons,Simple Call,1.904,3.2373333333333334,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031035,0.18773753364107956,56007
775368164,BIO_03_DIVES_20240319_133600.WAV,Bio_3,2024,3,19,13,39,Amazona albifrons,Simple Call,20.074666666666666,21.408,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031036,0.21631856562636254,56007
775368165,BIO_03_DIVES_20240319_133600.WAV,Bio_3,2024,3,19,13,40,Amazona albifrons,Simple Call,38.76266666666667,40.096,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031037,0.22918922458276392,56007
775368166,BIO_03_DIVES_20240319_134300.WAV,Bio_3,2024,3,19,13,43,Amazona albifrons,Simple Call,28.730666666666668,30.064,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031071,0.22230590619632778,56007
775368167,BIO_03_DIVES_20240319_134300.WAV,Bio_3,2024,3,19,13,44,Amazona albifrons,Simple Call,3.2106666666666666,4.544,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031072,0.23367349237350507,56007
775368168,BIO_03_DIVES_20240319_134300.WAV,Bio_3,2024,3,19,13,45,Amazona albifrons,Simple Call,54.714666666666666,56.048,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031073,0.23694346059710972,56007
775368169,BIO_03_DIVES_20240319_134300.WAV,Bio_3,2024,3,19,13,46,Amazona albifrons,Simple Call,39.034666666666666,40.368,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031074,0.16615753359005,56007
775368170,BIO_03_DIVES_20240319_134300.WAV,Bio_3,2024,3,19,13,47,Amazona albifrons,Simple Call,8.202666666666667,9.536,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031075,0.21004547088240852,56007
775368171,BIO_03_DIVES_20240319_135000.WAV,Bio_3,2024,3,19,13,50,Amazona albifrons,Simple Call,11.354666666666667,12.688,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031080,0.187318603468799,56007
775368172,BIO_03_DIVES_20240319_135000.WAV,Bio_3,2024,3,19,13,51,Amazona albifrons,Simple Call,18.709333333333333,20.042666666666666,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031081,0.20272798222521604,56007
775368173,BIO_03_DIVES_20240319_135000.WAV,Bio_3,2024,3,19,13,52,Amazona albifrons,Simple Call,19.738666666666667,21.072,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031082,0.2001215861834593,56007
775368174,BIO_03_DIVES_20240319_135000.WAV,Bio_3,2024,3,19,13,53,Amazona albifrons,Simple Call,21.189333333333334,22.522666666666666,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031083,0.1571791263084822,56007
775368175,BIO_03_DIVES_20240319_135000.WAV,Bio_3,2024,3,19,13,54,Amazona albifrons,Simple Call,18.426666666666666,19.76,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031084,0.1690752007228366,56007
775368176,BIO_03_DIVES_20240319_131500.WAV,Bio_3,2024,3,19,13,15,Amazona albifrons,Simple Call,5.274666666666667,6.608,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031120,0.21008194734401717,56007
775368177,BIO_03_DIVES_20240319_131500.WAV,Bio_3,2024,3,19,13,16,Amazona albifrons,Simple Call,35.92,37.25333333333333,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031121,0.21584653330358178,56007
775368178,BIO_03_DIVES_20240319_131500.WAV,Bio_3,2024,3,19,13,17,Amazona albifrons,Simple Call,35.2,36.53333333333333,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031122,0.19051591010137525,56007
775368179,BIO_03_DIVES_20240319_131500.WAV,Bio_3,2024,3,19,13,18,Amazona albifrons,Simple Call,47.333333333333336,48.666666666666664,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031123,0.21320524716915984,56007
775368180,BIO_03_DIVES_20240319_131500.WAV,Bio_3,2024,3,19,13,19,Amazona albifrons,Simple Call,45.376,46.70933333333333,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031124,0.18588240609684492,56007
775368181,BIO_03_DIVES_20240319_130800.WAV,Bio_3,2024,3,19,13,8,Amazona albifrons,Simple Call,43.61066666666667,44.944,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031164,0.19266506095519967,56007
775368182,BIO_03_DIVES_20240319_130800.WAV,Bio_3,2024,3,19,13,9,Amazona albifrons,Simple Call,40.026666666666664,41.36,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031165,0.170761287876406,56007
775368183,BIO_03_DIVES_20240319_130800.WAV,Bio_3,2024,3,19,13,10,Amazona albifrons,Simple Call,54.56,55.89333333333333,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031166,0.18003458802575026,56007
775368184,BIO_03_DIVES_20240319_130800.WAV,Bio_3,2024,3,19,13,11,Amazona albifrons,Simple Call,43.605333333333334,44.93866666666667,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031167,0.17032341731313225,56007
775368185,BIO_03_DIVES_20240319_130800.WAV,Bio_3,2024,3,19,13,12,Amazona albifrons,Simple Call,47.797333333333334,49.13066666666667,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031168,0.1607797920708027,56007
775368186,BIO_03_DIVES_20240319_125400.WAV,Bio_3,2024,3,19,12,54,Amazona albifrons,Simple Call,29.824,31.157333333333334,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031172,0.21848475323913338,56007
775368187,BIO_03_DIVES_20240319_125400.WAV,Bio_3,2024,3,19,12,55,Amazona albifrons,Simple Call,53.94133333333333,55.27466666666667,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031173,0.17831333316141665,56007
775368188,BIO_03_DIVES_20240319_125400.WAV,Bio_3,2024,3,19,12,56,Amazona albifrons,Simple Call,20.336,21.669333333333334,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031174,0.19543361357938344,56007
775368189,BIO_03_DIVES_20240319_125400.WAV,Bio_3,2024,3,19,12,57,Amazona albifrons,Simple Call,32.21333333333333,33.54666666666667,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031175,0.17852705802239277,56007
775368190,BIO_03_DIVES_20240319_125400.WAV,Bio_3,2024,3,19,12,58,Amazona albifrons,Simple Call,37.712,39.04533333333333,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031176,0.18931206368431314,56007
775368191,BIO_03_DIVES_20240319_124700.WAV,Bio_3,2024,3,19,12,47,Amazona albifrons,Simple Call,57.344,58.67733333333333,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031211,0.2239323268238195,56007
775368192,BIO_03_DIVES_20240319_124700.WAV,Bio_3,2024,3,19,12,48,Amazona albifrons,Simple Call,48.053333333333335,49.38666666666666,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031212,0.16239629966979408,56007
775368193,BIO_03_DIVES_20240319_124700.WAV,Bio_3,2024,3,19,12,49,Amazona albifrons,Simple Call,8.906666666666666,10.24,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031213,0.25972390454968886,56007
775368194,BIO_03_DIVES_20240319_124700.WAV,Bio_3,2024,3,19,12,50,Amazona albifrons,Simple Call,18.805333333333333,20.138666666666666,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031214,0.18119661209567897,56007
775368195,BIO_03_DIVES_20240319_124700.WAV,Bio_3,2024,3,19,12,51,Amazona albifrons,Simple Call,37.632,38.965333333333334,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031215,0.11857475038976856,56007
775368196,BIO_03_DIVES_20240319_130100.WAV,Bio_3,2024,3,19,13,1,Amazona albifrons,Simple Call,31.370666666666665,32.704,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031227,0.1648203806408437,56007
775368197,BIO_03_DIVES_20240319_130100.WAV,Bio_3,2024,3,19,13,2,Amazona albifrons,Simple Call,19.456,20.78933333333333,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031228,0.20315412611036898,56007
775368198,BIO_03_DIVES_20240319_130100.WAV,Bio_3,2024,3,19,13,3,Amazona albifrons,Simple Call,19.834666666666667,21.168,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031229,0.15675319898865575,56007
775368199,BIO_03_DIVES_20240319_130100.WAV,Bio_3,2024,3,19,13,4,Amazona albifrons,Simple Call,57.92,59.25333333333333,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031230,0.19670562358769403,56007
775368200,BIO_03_DIVES_20240319_130100.WAV,Bio_3,2024,3,19,13,5,Amazona albifrons,Simple Call,5.552,6.8853333333333335,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031231,0.19783013759361126,56007
775368201,BIO_03_DIVES_20240319_120500.WAV,Bio_3,2024,3,19,12,5,Amazona albifrons,Simple Call,35.008,36.34133333333333,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031236,0.12702124033034523,56007
775368202,BIO_03_DIVES_20240319_120500.WAV,Bio_3,2024,3,19,12,6,Amazona albifrons,Simple Call,22.592,23.925333333333334,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031237,0.2357823063698203,56007
775368203,BIO_03_DIVES_20240319_120500.WAV,Bio_3,2024,3,19,12,7,Amazona albifrons,Simple Call,37.18933333333333,38.522666666666666,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031238,0.18109666160447793,56007
775368204,BIO_03_DIVES_20240319_120500.WAV,Bio_3,2024,3,19,12,8,Amazona albifrons,Simple Call,17.573333333333334,18.906666666666666,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031239,0.24525522527485008,56007
775368205,BIO_03_DIVES_20240319_120500.WAV,Bio_3,2024,3,19,12,9,Amazona albifrons,Simple Call,53.461333333333336,54.794666666666664,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031240,0.16396604223618094,56007
775368206,BIO_03_DIVES_20240319_123300.WAV,Bio_3,2024,3,19,12,33,Amazona albifrons,Simple Call,36.46933333333333,37.80266666666667,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031245,0.17112479885302825,56007
775368207,BIO_03_DIVES_20240319_123300.WAV,Bio_3,2024,3,19,12,34,Amazona albifrons,Simple Call,43.85066666666667,45.184,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031246,0.15570445299265934,56007
775368208,BIO_03_DIVES_20240319_123300.WAV,Bio_3,2024,3,19,12,35,Amazona albifrons,Simple Call,4.613333333333333,5.946666666666666,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031247,0.14876661987395584,56007
775368209,BIO_03_DIVES_20240319_123300.WAV,Bio_3,2024,3,19,12,36,Amazona albifrons,Simple Call,36.00533333333333,37.33866666666667,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031248,0.1890030706121375,56007
775368210,BIO_03_DIVES_20240319_123300.WAV,Bio_3,2024,3,19,12,37,Amazona albifrons,Simple Call,13.904,15.237333333333334,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031249,0.18951886156136366,56007
775368211,BIO_03_DIVES_20240319_122600.WAV,Bio_3,2024,3,19,12,26,Amazona albifrons,Simple Call,2.469333333333333,3.8026666666666666,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031254,0.2074277127231868,56007
775368212,BIO_03_DIVES_20240319_122600.WAV,Bio_3,2024,3,19,12,27,Amazona albifrons,Simple Call,11.690666666666667,13.024,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031255,0.18972596471128256,56007
775368213,BIO_03_DIVES_20240319_122600.WAV,Bio_3,2024,3,19,12,28,Amazona albifrons,Simple Call,15.269333333333334,16.602666666666668,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031256,0.209123621191305,56007
775368214,BIO_03_DIVES_20240319_122600.WAV,Bio_3,2024,3,19,12,29,Amazona albifrons,Simple Call,57.056,58.38933333333333,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031257,0.1703889788933746,56007
775368215,BIO_03_DIVES_20240319_122600.WAV,Bio_3,2024,3,19,12,30,Amazona albifrons,Simple Call,56.61333333333334,57.946666666666665,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031258,0.16888846318840417,56007
775368216,BIO_03_DIVES_20240319_104800.WAV,Bio_3,2024,3,19,10,48,Amazona albifrons,Simple Call,24.896,26.229333333333333,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031263,0.1977884479727276,56007
775368217,BIO_03_DIVES_20240319_104800.WAV,Bio_3,2024,3,19,10,49,Amazona albifrons,Simple Call,55.81333333333333,57.14666666666667,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031264,0.1757805671941627,56007
775368218,BIO_03_DIVES_20240319_104800.WAV,Bio_3,2024,3,19,10,50,Amazona albifrons,Simple Call,2.917333333333333,4.250666666666667,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031265,0.1841049287155567,56007
775368219,BIO_03_DIVES_20240319_104800.WAV,Bio_3,2024,3,19,10,51,Amazona albifrons,Simple Call,50.68266666666667,52.016,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031266,0.13638103745997296,56007
775368220,BIO_03_DIVES_20240319_104800.WAV,Bio_3,2024,3,19,10,52,Amazona albifrons,Simple Call,11.237333333333334,12.570666666666666,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031267,0.1224634793145983,56007
775368221,BIO_03_DIVES_20240319_115100.WAV,Bio_3,2024,3,19,11,51,Amazona albifrons,Simple Call,46.848,48.181333333333335,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031268,0.23058143753288368,56007
775368222,BIO_03_DIVES_20240319_115100.WAV,Bio_3,2024,3,19,11,52,Amazona albifrons,Simple Call,24.117333333333335,25.450666666666667,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031269,0.1530762593023566,56007
775368223,BIO_03_DIVES_20240319_115100.WAV,Bio_3,2024,3,19,11,53,Amazona albifrons,Simple Call,40.48,41.81333333333333,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031270,0.16771492475015798,56007
775368224,BIO_03_DIVES_20240319_115100.WAV,Bio_3,2024,3,19,11,54,Amazona albifrons,Simple Call,34.21333333333333,35.54666666666667,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031271,0.13701831688810684,56007
775368225,BIO_03_DIVES_20240319_113700.WAV,Bio_3,2024,3,19,11,37,Amazona albifrons,Simple Call,52.35733333333334,53.690666666666665,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031273,0.16498710061335992,56007
775368226,BIO_03_DIVES_20240319_113700.WAV,Bio_3,2024,3,19,11,38,Amazona albifrons,Simple Call,41.152,42.48533333333334,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031274,0.21925240034341542,56007
775368227,BIO_03_DIVES_20240319_113700.WAV,Bio_3,2024,3,19,11,39,Amazona albifrons,Simple Call,1.1786666666666668,2.512,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031275,0.19541413029314522,56007
775368228,BIO_03_DIVES_20240319_113700.WAV,Bio_3,2024,3,19,11,40,Amazona albifrons,Simple Call,36.165333333333336,37.498666666666665,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031276,0.19502587262257443,56007
775368229,BIO_03_DIVES_20240319_113700.WAV,Bio_3,2024,3,19,11,41,Amazona albifrons,Simple Call,42.05866666666667,43.392,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031277,0.21985464758451445,56007
775368230,BIO_03_DIVES_20240319_114400.WAV,Bio_3,2024,3,19,11,44,Amazona albifrons,Simple Call,38.208,39.541333333333334,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031278,0.19557823343539302,56007
775368231,BIO_03_DIVES_20240319_114400.WAV,Bio_3,2024,3,19,11,45,Amazona albifrons,Simple Call,31.408,32.74133333333333,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031279,0.12754880087945336,56007
775368232,BIO_03_DIVES_20240319_114400.WAV,Bio_3,2024,3,19,11,46,Amazona albifrons,Simple Call,29.514666666666667,30.848,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031280,0.19441638805398637,56007
775368233,BIO_03_DIVES_20240319_114400.WAV,Bio_3,2024,3,19,11,47,Amazona albifrons,Simple Call,41.845333333333336,43.178666666666665,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031281,0.14840359201097447,56007
775368234,BIO_03_DIVES_20240319_114400.WAV,Bio_3,2024,3,19,11,48,Amazona albifrons,Simple Call,58.032,59.36533333333333,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031282,0.26447888605335684,56007
775368235,BIO_03_DIVES_20240319_110200.WAV,Bio_3,2024,3,19,11,2,Amazona albifrons,Simple Call,2.576,3.9093333333333335,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031284,0.1837593505371102,56007
775368236,BIO_03_DIVES_20240319_110200.WAV,Bio_3,2024,3,19,11,3,Amazona albifrons,Simple Call,33.28,34.61333333333334,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031285,0.1866541561418157,56007
775368237,BIO_03_DIVES_20240319_110200.WAV,Bio_3,2024,3,19,11,4,Amazona albifrons,Simple Call,58.42133333333334,59.754666666666665,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031286,0.2083238622875577,56007
775368238,BIO_03_DIVES_20240319_110200.WAV,Bio_3,2024,3,19,11,5,Amazona albifrons,Simple Call,31.461333333333332,32.794666666666664,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031287,0.19161613366538915,56007
775368239,BIO_03_DIVES_20240319_110200.WAV,Bio_3,2024,3,19,11,6,Amazona albifrons,Simple Call,51.57866666666666,52.912,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031288,0.191665881624048,56007
775368240,BIO_03_DIVES_20240319_093800.WAV,Bio_3,2024,3,19,9,38,Amazona albifrons,Simple Call,15.301333333333334,16.634666666666668,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031336,0.19713603035424174,56007
775368241,BIO_03_DIVES_20240319_093800.WAV,Bio_3,2024,3,19,9,39,Amazona albifrons,Simple Call,38.448,39.781333333333336,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031337,0.21700455929212842,56007
775368242,BIO_03_DIVES_20240319_093800.WAV,Bio_3,2024,3,19,9,40,Amazona albifrons,Simple Call,46.976,48.309333333333335,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031338,0.19245831537835525,56007
775368243,BIO_03_DIVES_20240319_093800.WAV,Bio_3,2024,3,19,9,41,Amazona albifrons,Simple Call,55.344,56.67733333333333,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031339,0.1983357328484483,56007
775368244,BIO_03_DIVES_20240319_093800.WAV,Bio_3,2024,3,19,9,42,Amazona albifrons,Simple Call,5.072,6.405333333333333,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031340,0.21334181593177834,56007
775368245,BIO_03_DIVES_20240319_100600.WAV,Bio_3,2024,3,19,10,6,Amazona albifrons,Simple Call,0.16,1.4933333333333334,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031341,0.19611975050514,56007
775368246,BIO_03_DIVES_20240319_100600.WAV,Bio_3,2024,3,19,10,7,Amazona albifrons,Simple Call,29.872,31.205333333333332,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031342,0.18141051179905404,56007
775368247,BIO_03_DIVES_20240319_100600.WAV,Bio_3,2024,3,19,10,8,Amazona albifrons,Simple Call,1.984,3.3173333333333335,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031343,0.18324111341973162,56007
775368248,BIO_03_DIVES_20240319_100600.WAV,Bio_3,2024,3,19,10,9,Amazona albifrons,Simple Call,22.714666666666666,24.048,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031344,0.1612511734336,56007
775368249,BIO_03_DIVES_20240319_100600.WAV,Bio_3,2024,3,19,10,10,Amazona albifrons,Simple Call,2.464,3.7973333333333334,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031345,0.21489889128974238,56007
775368250,BIO_03_DIVES_20240319_113000.WAV,Bio_3,2024,3,19,11,30,Amazona albifrons,Simple Call,54.896,56.22933333333334,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031350,0.16948357589171512,56007
775368251,BIO_03_DIVES_20240319_113000.WAV,Bio_3,2024,3,19,11,31,Amazona albifrons,Simple Call,24.592,25.925333333333334,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031351,0.20141456176108322,56007
775368252,BIO_03_DIVES_20240319_113000.WAV,Bio_3,2024,3,19,11,32,Amazona albifrons,Simple Call,55.072,56.40533333333333,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031352,0.14134750946227292,56007
775368253,BIO_03_DIVES_20240319_113000.WAV,Bio_3,2024,3,19,11,33,Amazona albifrons,Simple Call,17.386666666666667,18.72,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031353,0.14068552362711326,56007
775368254,BIO_03_DIVES_20240319_113000.WAV,Bio_3,2024,3,19,11,34,Amazona albifrons,Simple Call,40.31466666666667,41.648,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031354,0.16937371090785835,56007
775368255,BIO_03_DIVES_20240319_091700.WAV,Bio_3,2024,3,19,9,17,Amazona albifrons,Simple Call,13.589333333333334,14.922666666666666,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031360,0.22370381965484915,56007
775368256,BIO_03_DIVES_20240319_091700.WAV,Bio_3,2024,3,19,9,18,Amazona albifrons,Simple Call,34.05866666666667,35.392,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031361,0.25415064292736905,56007
775368257,BIO_03_DIVES_20240319_091700.WAV,Bio_3,2024,3,19,9,19,Amazona albifrons,Simple Call,40.629333333333335,41.962666666666664,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031362,0.23978705563965041,56007
775368258,BIO_03_DIVES_20240319_091700.WAV,Bio_3,2024,3,19,9,20,Amazona albifrons,Simple Call,50.336,51.669333333333334,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031363,0.1731583441708993,56007
775368259,BIO_03_DIVES_20240319_091700.WAV,Bio_3,2024,3,19,9,21,Amazona albifrons,Simple Call,5.232,6.565333333333333,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031364,0.1478772114050473,56007
775368260,BIO_03_DIVES_20240319_085600.WAV,Bio_3,2024,3,19,8,56,Amazona albifrons,Simple Call,21.424,22.75733333333333,1031.25,23062.5,24000,not present,https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031365,0.2208098986710222,56007
775368261,BIO_03_DIVES_20240319_085600.WAV,Bio_3,2024,3,19,8,58,Amazona albifrons,Simple Call,2.8693333333333335,4.2026666666666666,1031.25,23062.5,24000,(not validated),https://arbimon.org/legacy-api/project/birds-in-mexico/recordings/download/177031367,0.1601256378110368,56007
